X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,demo,theta,y,hired
0.6183386733110957,0.4807023836659172,-0.3652873606140728,-1.171412325893077,0.8488135362552794,-0.3375222360161943,-1.2174495519678954,0.25178394669084625,-1.3644986050520596,-0.007153346474205542,majority,-0.39286673498528707,-0.39286673498528707,0.0
0.20601628970796343,1.4905749565671917,1.0299840158542128,0.3319910891233588,-1.5907291427960637,0.5948827232203435,0.03021800841053665,0.26118391723694573,0.7159365908881128,0.5244834039661643,majority,0.6154795416516972,0.6154795416516972,1.0
0.3768771880642862,-1.4072715661537751,-0.03519400479212651,0.597050030389514,0.8927196883183837,-0.2041504516649131,2.1384257908390922,0.6216301894055585,1.6888618801275024,-1.0583848560380682,majority,0.8683378874874491,0.8683378874874491,1.0
-0.19529753996528879,-0.06576176294206616,1.1345281407682564,0.8342192722674318,-0.34306261831840945,-1.4707757513686954,-0.8629417573176005,0.08976923410509095,1.9172737288664903,-0.41927600296919754,minority,0.3699339135953606,0.3699339135953606,1.0
-0.3104185298686225,0.39693491588468405,-0.4888425572310883,-1.6262571132475796,-0.3881060298842679,1.090473860949445,1.2869832326123736,0.23140407307426125,0.13703158838800986,-0.12362885929849965,majority,0.41560864942455855,0.41560864942455855,1.0
0.3784980696895667,-1.2509917093483793,1.2221580374011285,-0.3885878222188611,-1.4637748048735333,1.1398542520453634,-0.2908889336447808,-1.4449342969318355,-0.009830874106381055,0.5033904704457636,minority,0.5433237047753445,0.5433237047753445,1.0
-0.15471944796022497,-0.35347648457653835,-1.611780990840685,-1.100935928539309,-0.8910919902860851,0.5513564750464336,0.06668302789893311,0.6279655057419347,0.41861519028222866,1.483592847645238,majority,0.10755588424212065,0.10755588424212068,1.0
1.4899940946955685,1.0763167391025863,1.0413873994890621,-0.7161076707245464,1.380550883039645,0.4316567195418668,0.43675066812862207,-0.33646793359636173,1.1121445495172735,0.10197752502807628,majority,1.8450298055053171,1.8450298055053171,1.0
0.05320743602339249,-0.9483758828064804,1.512745398641553,0.46823335918839454,0.5465977348977007,1.502302661444532,-1.780541434380148,0.7041010619546104,0.7542012834616347,1.6184720397703138,majority,2.3031071172641524,2.3031071172641524,1.0
-0.6350759361288274,0.49239888269407245,-0.7446775805990878,-2.626681135438766,1.0713844532438923,1.264995206474221,0.4001652877280626,-0.818741062550759,0.25890614816602964,-0.34123745739337835,minority,-1.2529355147613743,-1.2529355147613743,0.0
-0.8020134312713163,-1.188127600516933,0.40356630728465476,0.21571031347030545,1.136790964911374,-0.10274266018675232,-1.405346793926913,1.518037468958594,0.12922094099712256,-0.365730284335946,majority,0.6927980262566019,0.6927980262566019,1.0
-0.19583530214012126,-0.1098276985318061,1.0651258485646908,-1.5921389900984901,-0.7903791809192859,-0.8575857171797954,-1.746466722129113,-0.031056861130420155,-1.4564526443646704,0.5085226558423679,majority,-1.2807389339998143,-1.2807389339998143,0.0
-1.4039529850510386,0.08374681296770127,1.4896701382279474,0.753264474583002,-1.418979525455034,-0.42158774293735873,0.9502575319128064,0.5374720096378313,0.44524461443510505,0.4703092740297713,majority,-0.06399602220062751,-0.06399602220062749,0.0
-0.4340577475976886,-0.08502643935034511,-0.6853779342444503,1.558119472856337,-0.39643483153579717,-0.20307416733677072,0.34208022420837253,0.13662161008387744,1.0313001571624725,-1.2538127660666656,majority,-0.32903408963361264,-0.32903408963361264,0.0
0.6525624808572662,1.7964533694312745,0.8234954732722607,0.028231725602308324,-0.5846012684205586,1.4529349712697437,-0.32074153720462795,-1.5600284406340126,-1.0968050124325701,-0.10135445235547763,majority,0.11980324362573481,0.11980324362573484,1.0
-0.6332881101488242,-1.137980024667274,0.3027457130855283,0.7462120848345433,-1.1596674375126044,1.020022243728935,0.6332865292725913,-0.34856115287900286,0.17537707497394375,-0.4419929779065058,majority,-0.19013858227827649,-0.19013858227827646,0.0
0.17272286076811386,0.08498484156766385,0.13295838852973144,-0.22643440026676223,1.2875645359607797,0.11849534636894246,-0.6093011086850011,0.8205230803962428,-0.41594841246801256,-1.0734221647322644,majority,0.47073358546689237,0.47073358546689237,1.0
-1.9086907169351761,-1.4554304776748876,2.205437752571386,1.135972625961728,0.9541096168174265,1.0866701715431648,3.002660582053568,1.5115674923224336,0.42407781352848706,0.23175195019050043,majority,2.23884064279058,2.23884064279058,1.0
-1.4311408064414395,0.754733444777511,0.6502674065394217,-0.8151886527877471,-0.45589468693800833,1.505265735642283,0.3467824409327897,0.933144431723514,1.9518654271814313,0.806408730058548,majority,2.103507037505716,2.103507037505716,1.0
-0.23079308588280054,0.3319810536092373,-0.910626765331024,1.3341935609940492,-0.6877798715346972,-0.07578289983244683,-0.7158593045286908,-0.22346721694643468,1.3056548376804693,0.36530791769549525,majority,0.010127783198535146,0.010127783198535169,1.0
0.8283546351763326,0.5189313999535711,0.5665254163993195,-0.9248149795693951,-0.2136251777193231,-0.6768684287356082,-2.280704181356514,0.8071626340970708,-1.2001914245405094,0.4857218647958246,majority,-0.5079181498517436,-0.5079181498517436,0.0
-0.6078237918993389,1.1477264869741828,0.14375671884591948,0.5884048018838356,0.42424611546351615,0.6029361026136718,0.12462140532531403,1.8663341104017477,2.1325124736958916,-0.13252564275988202,majority,2.1416848646877757,2.1416848646877757,1.0
-0.1540602176982881,0.024370297926345187,-0.7862465049210442,-0.8895599678322365,0.14450645186619476,-0.2252904255893968,-0.4797561699706805,1.4663526380287346,-0.7779678357510612,-0.7503754294697595,majority,-0.4601881062983579,-0.4601881062983579,0.0
0.4761587305080908,-1.6143389929262855,-0.09118158551269445,1.3263455742312997,-0.024365748890137654,-1.005482651241461,-0.6357127360794386,1.1624297649026951,-0.0365768013180025,-0.357274919162772,majority,-0.5547772563458065,-0.5547772563458065,0.0
0.08951767006997706,-1.137876850656817,0.47375664374916254,2.4353176772647083,-0.7893372417021933,0.24904354783513927,1.1775489502736542,-0.8815058539843008,0.259945317105481,0.41333356085385503,majority,-0.11378295083726558,-0.11378295083726556,0.0
1.4469460698894911,-0.1755444343913133,0.12076849908332613,-1.2067668849075446,0.5380877246870234,-0.23419624578681264,1.4064714227946522,0.1917425958410437,0.7602823139822035,-0.3980702569255786,majority,0.5194389006636102,0.5194389006636102,1.0
-0.39910704778579803,-0.7204622006555129,-1.068144945423579,-0.02395969995324972,1.414796543133782,-0.6851666909820667,-1.0305372875837078,0.5479035217891346,0.9000679202187242,-1.6279550480500846,majority,-0.11947794730321706,-0.11947794730321704,0.0
1.0066171488539812,-0.17177577482674466,0.6781267472295615,1.9986299420423437,-0.8043151801198771,0.5729645744739489,0.7290374317586521,0.4598277538354847,1.6617336182547113,0.7248143704142386,majority,1.3489805041396146,1.3489805041396146,1.0
-1.3754425369719934,1.5144041493023237,-0.3452311425697213,-0.058000017106533505,1.6597407215167321,-0.3854172435264283,1.2796279307078342,-0.8165591697766844,1.5823775055796414,-0.5409608545431078,majority,0.92780982035236,0.92780982035236,1.0
0.46071829883616167,1.1289154648204358,0.7930519560877103,-0.9233403087793728,-0.23867266844400778,0.8976061516048282,-1.0447839457090315,-2.1731063729376467,-1.69024858182918,-1.0823857749864607,majority,-0.9470329477916323,-0.9470329477916323,0.0
1.3518591350269957,0.7819427511043208,1.0272810440649771,1.9186357693637377,0.924964369949882,-1.4654624027944678,-1.3448393684210103,-1.231831423259156,-0.5825172714298377,1.3451751739093294,minority,1.0379260005637347,1.0379260005637347,1.0
-0.039257017694050864,-1.585476179444584,0.3539946371982567,0.9470775367492955,-1.3266093449046978,0.29227470896522817,1.7039718304324154,-0.38561239632238103,2.2232100338394942,-1.1761102207694278,majority,0.008739628611511053,0.008739628611511075,1.0
1.5981325343482877,-0.43608298165618764,0.2686276371536395,0.7101743390796962,-1.071163453289525,1.5342973425794713,-0.8160638626455344,0.7236926487754355,0.15399273297323018,-0.052505113446765714,majority,0.749783606816707,0.749783606816707,1.0
0.21142087462304787,-0.0051731267224217675,-0.7402145957613973,1.1460308013043932,0.028065053521382798,0.028328888100344115,0.18925888181975364,0.7884958579477905,1.2611202699975341,0.4833380077771227,majority,0.8053380481319233,0.8053380481319233,1.0
-1.1920596139068613,-0.4446147851642581,0.3623584507470084,-0.025874320714262045,0.5265082764837185,0.610001847576271,0.594419667257139,-0.7328717288059111,-1.551042825275026,-1.057331602399767,minority,-0.11175823608200829,-0.11175823608200826,0.0
-0.5466653379520688,-0.7006383482173083,0.03992534221909346,-0.22328781621882007,-0.1324629124078899,-0.21542964516836527,-0.27467497390438883,0.2817145544180187,0.21362785913871132,0.9937178282060958,majority,0.09856844316517181,0.09856844316517184,1.0
0.4826179546520509,-1.0241501053589017,0.4033353259384537,-0.8310039300460743,0.8612496645382673,-0.7447545593887837,0.42446511845436063,-1.0993861053806668,1.5757696212696175,0.9631593788784066,majority,0.5646245435108237,0.5646245435108237,1.0
-1.0209116070800932,-1.0480395631225607,0.35748315837903677,-0.2658616584249804,-0.410492545837464,-0.8810999995566211,1.129895050897787,0.1314093629501976,0.0179234010765787,1.536903688608018,majority,-0.3167081239380709,-0.3167081239380709,0.0
-1.1614461597990404,0.2902216026933548,0.7572963574336077,-0.20280489207971142,-1.007046085163239,0.11150963152712692,-2.1023548376324674,0.8827152493054208,-0.2287230176762415,2.1476021409657875,minority,0.6391359451913173,0.6391359451913173,1.0
0.5117722312895855,-0.42997294336395353,-0.2668361879468701,-1.0318891533324148,1.1734544465355619,-0.9913976701279021,0.7153985512577589,0.7860039553141164,-0.8508226472665114,0.5110679269654926,minority,-0.7553884475021634,-0.7553884475021634,0.0
-1.1383207530234618,-1.0780097523658188,1.1293560817168387,-1.1412543912741622,0.9402367531568309,0.29424363934898107,0.8990836865019242,0.006261029684729198,-0.7255156703693253,0.5575875012400651,majority,0.530669193845589,0.530669193845589,1.0
-0.721891170850103,-1.1395634872986868,0.08606371680547302,-0.571315126122502,-1.1737456787471638,-0.6741350561029817,-0.8673295988702593,-0.13134935605798395,0.32383229098116023,-2.0240322096014394,minority,-1.6083415288732754,-1.6083415288732754,0.0
0.09626635108973026,0.8316761330591127,1.5725792634756204,-0.7937878771589182,-0.78424697715747,-1.1784643837325688,0.7753377798277179,1.580935861897092,0.6025426661253214,-1.067057588857724,majority,-0.09598540545590208,-0.09598540545590205,0.0
0.6061411495063174,1.1742015192433002,1.2721870609446226,0.5391503469241714,0.25127718932844956,-0.5583909726320913,1.6940740264130727,0.002625850451197105,0.6552045868114525,-0.05220487641312885,minority,1.183735343905681,1.183735343905681,1.0
0.02935661883649391,1.1521807761110476,-1.6262553603839116,-0.6365598471713593,1.7541334985701442,0.2025507404067016,-1.1348943291839453,-0.3235196710954535,-0.3669858934402153,0.2820008384733662,majority,0.4269935387952458,0.4269935387952458,1.0
-2.274092571738986,1.3083447610980605,1.200691926848749,-0.9613289411604858,1.2237945988474077,-0.60486362014352,-0.058016324280795006,0.08649652412842833,-0.7474959310358464,0.3285217879871069,majority,0.3268957526090437,0.3268957526090437,1.0
0.007044634575622554,-0.11501822191398194,-0.5975236870676925,-0.0729976018169448,-1.4964869106547096,-0.6354712245208156,-2.3599829240581354,-0.9327394694699112,1.1574034727102867,-0.7009230321076428,majority,-1.4057051889459788,-1.4057051889459788,0.0
0.2326512037964849,0.31757490196522925,-0.5414525537153569,-0.9483672885353047,-1.3260676245896246,0.0747327723704563,-0.50274915358699,0.04800197884705599,-0.05200188085861227,-1.1832015912334237,majority,-1.1064208903379744,-1.1064208903379744,0.0
